ImageID,Num_of_Positive,Num_of_Neutral,Num_of_Negative
2110208706,3,0,0
2274568756,3,0,0
6967459345,3,0,0
6128234534,3,0,0
6549340887,3,0,0
6967473646,3,0,0
5411745778,3,0,0
2593055340,3,0,0
5563117700,3,0,0
5657777431,3,0,0
5783651229,3,0,0
4140720270,3,0,0
5378158349,3,0,0
6063628676,3,0,0
2146846543,3,0,0
5002997095,3,0,0
5191074609,3,0,0
2092843353,3,0,0
3306554768,3,0,0
395991745,3,0,0
4909246396,3,0,0
6928189604,3,0,0
98675936,3,0,0
4412403398,3,0,0
6014755237,3,0,0
2185311988,3,0,0
5027999941,3,0,0
5969613756,3,0,0
5681389221,3,0,0
5240145017,3,0,0
6812887518,3,0,0
6205095953,3,0,0
6661315085,3,0,0
179274671,3,0,0
5960910202,3,0,0
5546164283,3,0,0
2515146658,3,0,0
4023138846,3,0,0
183118894,3,0,0
5126213935,3,0,0
474234884,3,0,0
3707945772,3,0,0
2548662329,3,0,0
5888259045,3,0,0
359597027,3,0,0
7091764419,3,0,0
6803533894,3,0,0
6192184061,3,0,0
5473812961,3,0,0
3551326700,3,0,0
5336691131,3,0,0
6554768687,3,0,0
14500796,3,0,0
4479499651,3,0,0
115487235,3,0,0
3475744119,3,0,0
5550678771,3,0,0
6326609776,3,0,0
401945486,3,0,0
6312382341,3,0,0
453979462,3,0,0
2912265537,3,0,0
3868863361,3,0,0
4185126117,3,0,0
3404542548,3,0,0
1448519456,3,0,0
4964905914,3,0,0
4929670636,3,0,0
98964173,3,0,0
4045850404,3,0,0
3245061186,3,0,0
6609395187,3,0,0
4840978927,3,0,0
4352815292,3,0,0
7323841760,3,0,0
4456119162,3,0,0
4768295636,3,0,0
4548181296,3,0,0
2543599300,3,0,0
2338141050,3,0,0
4977425972,3,0,0
5569955054,3,0,0
3958775415,3,0,0
3284180897,3,0,0
5943006125,3,0,0
2932363754,3,0,0
36265700,3,0,0
434036051,3,0,0
4255801556,3,0,0
7001027941,3,0,0
3450639057,3,0,0
4775864766,3,0,0
5978260277,3,0,0
3989900724,3,0,0
7283493214,3,0,0
7161445276,3,0,0
371700885,3,0,0
2353062542,3,0,0
4303357846,3,0,0
62106495,3,0,0
5836353683,3,0,0
4893540377,3,0,0
3397384026,3,0,0
3051284854,3,0,0
5359288015,3,0,0
947945563,3,0,0
3758151358,3,0,0
3630280929,3,0,0
3450877158,3,0,0
4474682210,3,0,0
5085046445,3,0,0
2518448912,3,0,0
3362042752,3,0,0
2117818531,3,0,0
790003554,3,0,0
2363330832,3,0,0
5723042774,3,0,0
305070831,3,0,0
1430169886,3,0,0
4060882236,3,0,0
178858086,3,0,0
3496406003,3,0,0
5024665644,3,0,0
96895668,3,0,0
2897878529,3,0,0
5543747939,3,0,0
6705451985,3,0,0
3830861807,3,0,0
4741054055,3,0,0
3732300112,3,0,0
4028915865,3,0,0
5956536741,3,0,0
5332776069,3,0,0
521706127,3,0,0
5413286006,3,0,0
6245720013,3,0,0
3879443134,3,0,0
6085035385,3,0,0
4014898177,3,0,0
4719656685,3,0,0
3221281996,3,0,0
4855053361,3,0,0
2449165592,3,0,0
5454768428,3,0,0
2542061683,3,0,0
117549150,3,0,0
5927280966,3,0,0
4812276965,3,0,0
62106498,3,0,0
97971175,3,0,0
2546264622,3,0,0
3543533539,3,0,0
6294385826,3,0,0
6831550749,3,0,0
5558260366,3,0,0
3086167028,3,0,0
5742381394,3,0,0
4700054924,3,0,0
454738588,3,0,0
7169144897,3,0,0
7351871368,3,0,0
4390786431,3,0,0
5997219147,3,0,0
3500119304,3,0,0
6284605925,3,0,0
4919738861,3,0,0
3228476943,3,0,0
4977421588,3,0,0
444352926,3,0,0
2607854555,3,0,0
2424514731,3,0,0
5511189077,3,0,0
4314300313,3,0,0
5965175310,3,0,0
1273131188,3,0,0
1142589086,3,0,0
1759881138,3,0,0
6290767591,3,0,0
5265701876,3,0,0
6125095709,3,0,0
6608750139,3,0,0
5923032610,3,0,0
6883580229,3,0,0
4532324572,3,0,0
317614608,3,0,0
2143594227,3,0,0
3490637102,3,0,0
6100887340,3,0,0
5252178099,3,0,0
3521048765,3,0,0
5586808938,3,0,0
5429345422,3,0,0
3866917593,3,0,0
4916373656,3,0,0
4957638890,3,0,0
4984188633,3,0,0
5390046999,3,0,0
4236950523,3,0,0
513984242,3,0,0
4513597819,3,0,0
6172720250,3,0,0
6073015620,3,0,0
10680094,3,0,0
3504056685,3,0,0
3362878480,3,0,0
2811510168,3,0,0
4034724740,3,0,0
6505642439,3,0,0
6896677126,3,0,0
5914917851,3,0,0
6274717030,3,0,0
7007660265,3,0,0
4635472193,3,0,0
5371962502,3,0,0
3586060994,3,0,0
2964692196,3,0,0
2897992279,3,0,0
2237147416,3,0,0
4386284068,3,0,0
867703353,3,0,0
5986066237,3,0,0
6957887557,3,0,0
3539177940,3,0,0
7067725047,3,0,0
3105673258,3,0,0
366710514,3,0,0
6411242695,3,0,0
141484331,3,0,0
829275093,3,0,0
136535166,3,0,0
4143495404,3,0,0
2684975338,3,0,0
2408706637,3,0,0
5635699289,3,0,0
4355987084,3,0,0
1748704869,3,0,0
4732020867,3,0,0
715305959,3,0,0
5305058118,3,0,0
3538350651,3,0,0
5799458811,3,0,0
4925261277,3,0,0
6419541471,3,0,0
92056211,3,0,0
5167096086,3,0,0
6875297005,3,0,0
2907700504,3,0,0
4749571278,3,0,0
12351919,3,0,0
6003609838,3,0,0
6816351302,3,0,0
571189867,3,0,0
6486688619,3,0,0
5004504952,3,0,0
5269495534,3,0,0
4794553003,3,0,0
505924307,3,0,0
5616975581,3,0,0
5935181009,3,0,0
6830570019,3,0,0
4756293216,3,0,0
5706569456,3,0,0
2749232480,3,0,0
6766166107,3,0,0
2984296767,3,0,0
4887528852,3,0,0
7019252053,3,0,0
3912018872,3,0,0
6051070398,3,0,0
347234850,3,0,0
3127637683,3,0,0
6994103540,3,0,0
1292675201,3,0,0
4716175184,3,0,0
2674013536,3,0,0
4918528511,3,0,0
6291628364,3,0,0
4575713814,3,0,0
6813778577,3,0,0
5196113145,3,0,0
186641328,3,0,0
4331722816,3,0,0
5470420142,3,0,0
3180007482,3,0,0
3294510182,3,0,0
5800907368,3,0,0
5614583533,3,0,0
2010489242,3,0,0
6206607651,3,0,0
5836616865,3,0,0
4782720933,3,0,0
335995277,3,0,0
3713923321,3,0,0
7031957073,3,0,0
376877665,3,0,0
3800999723,3,0,0
3585084439,3,0,0
6933256500,3,0,0
3085569415,3,0,0
3931668925,3,0,0
3756964072,3,0,0
4913800185,3,0,0
7201629310,3,0,0
4163783040,3,0,0
2359786688,3,0,0
4955545590,3,0,0
446496364,3,0,0
1626615060,3,0,0
7171682444,3,0,0
5105420577,3,0,0
5296036986,3,0,0
6224660795,3,0,0
4572923016,3,0,0
5578596556,3,0,0
7086006069,3,0,0
251449578,3,0,0
6916130863,3,0,0
286613730,3,0,0
6733617083,3,0,0
3155567921,3,0,0
6404471777,3,0,0
3763474318,3,0,0
3934930110,3,0,0
6941891695,3,0,0
5951015265,3,0,0
5654715562,3,0,0
5410995624,3,0,0
1225471684,3,0,0
325859576,3,0,0
6028135592,3,0,0
513551483,3,0,0
6984388617,3,0,0
3565532532,3,0,0
977270719,3,0,0
3302753248,3,0,0
545678541,3,0,0
5960946192,3,0,0
6651658355,3,0,0
2740611651,3,0,0
7020851047,3,0,0
5158830643,3,0,0
5603675241,3,0,0
702203350,3,0,0
5968543559,3,0,0
4980050028,3,0,0
6108193628,3,0,0
3508449701,3,0,0
7399731850,3,0,0
40445530,3,0,0
6950409601,3,0,0
2674129300,3,0,0
6962306785,3,0,0
371704297,3,0,0
4535812007,3,0,0
2620490979,3,0,0
3326838230,3,0,0
175391704,3,0,0
5788010094,3,0,0
4586839893,3,0,0
447289254,3,0,0
3665349614,3,0,0
2574531411,3,0,0
2484465956,3,0,0
6233624107,3,0,0
334413460,3,0,0
5981124377,3,0,0
2125888041,3,0,0
1875247677,3,0,0
6089812995,3,0,0
243883527,3,0,0
5468166681,3,0,0
2045762377,3,0,0
4116185370,3,0,0
5639143987,3,0,0
4907773621,3,0,0
2445407026,3,0,0
2725864738,3,0,0
5737324386,3,0,0
3092683351,3,0,0
5241801137,3,0,0
4542165428,3,0,0
3113976954,3,0,0
2014764505,3,0,0
4958960664,3,0,0
5577936657,3,0,0
4619816176,3,0,0
6350777140,3,0,0
3774657326,3,0,0
6554532423,3,0,0
4440080546,3,0,0
5424273340,3,0,0
4712947576,3,0,0
3806319110,3,0,0
1699869875,3,0,0
5391696534,3,0,0
4589833928,3,0,0
4013988310,3,0,0
5515818543,3,0,0
4508260021,3,0,0
2955557152,3,0,0
2632910214,3,0,0
4911340515,3,0,0
4287741707,3,0,0
510451978,3,0,0
3636915790,3,0,0
5696201969,3,0,0
6301487762,3,0,0
2901598844,3,0,0
5363541859,3,0,0
344730764,3,0,0
5521793476,3,0,0
2433456008,3,0,0
7225502254,3,0,0
5569123374,3,0,0
2450157702,3,0,0
3291951414,3,0,0
4581389681,3,0,0
6668181569,3,0,0
5253092935,3,0,0
5763064743,3,0,0
5422783164,3,0,0
5140663720,3,0,0
5710391085,3,0,0
6017555574,3,0,0
5722849630,3,0,0
5903105371,3,0,0
6144733669,3,0,0
4302595099,3,0,0
325671106,3,0,0
5363543701,3,0,0
5392695217,3,0,0
3877482048,3,0,0
2216834606,3,0,0
4554826418,3,0,0
5702095252,3,0,0
6186284890,3,0,0
5423671069,3,0,0
4068194711,3,0,0
4523967670,3,0,0
6122356196,3,0,0
5968838709,3,0,0
3875836909,3,0,0
2338215512,3,0,0
6759471851,3,0,0
6209318259,3,0,0
256553636,3,0,0
6066623662,3,0,0
1388439518,3,0,0
3538387845,3,0,0
6584098123,3,0,0
5951076285,3,0,0
6761031849,3,0,0
6088964272,3,0,0
4078340057,3,0,0
4260940598,3,0,0
4897294319,3,0,0
6729929351,3,0,0
2229169979,3,0,0
7022184655,3,0,0
4801653798,3,0,0
5099291851,3,0,0
5537267509,3,0,0
263283339,3,0,0
5373498506,3,0,0
4459590174,3,0,0
4490096667,3,0,0
6662710529,3,0,0
5820715921,3,0,0
5897903748,3,0,0
7177365122,3,0,0
5428362472,3,0,0
4473364823,3,0,0
4856955405,3,0,0
178090966,3,0,0
3217097344,3,0,0
5959134209,3,0,0
314193840,3,0,0
205704883,3,0,0
2266881712,3,0,0
2683083156,3,0,0
6220145949,3,0,0
6772236525,3,0,0
3998044268,3,0,0
4793004336,3,0,0
5332393316,3,0,0
445345639,3,0,0
6885872797,3,0,0
4552703604,3,0,0
5934538451,3,0,0
300474647,3,0,0
5145483637,3,0,0
527499581,3,0,0
14500885,3,0,0
6200059319,3,0,0
5708311174,3,0,0
4839550913,3,0,0
292387788,3,0,0
154174037,3,0,0
1414300103,3,0,0
3635192065,3,0,0
7285977554,3,0,0
513933287,3,0,0
5668169395,3,0,0
3443103638,3,0,0
5721552827,3,0,0
109137559,3,0,0
5500472944,3,0,0
6655242481,3,0,0
5054794515,3,0,0
6915294860,3,0,0
6984997827,3,0,0
430549605,3,0,0
3915649946,3,0,0
5428743187,3,0,0
6276651618,3,0,0
4968569971,3,0,0
2846062296,3,0,0
3957290252,3,0,0
6095962302,3,0,0
3742697784,3,0,0
2878766467,3,0,0
3474835255,3,0,0
4519190517,3,0,0
4444547172,3,0,0
5701806857,3,0,0
2858158710,3,0,0
3671936942,3,0,0
5711468486,3,0,0
443319479,3,0,0
156476808,3,0,0
4942216584,3,0,0
4342250266,3,0,0
886710847,3,0,0
743455887,3,0,0
5442029366,3,0,0
3568754893,3,0,0
5610908774,3,0,0
3168441855,3,0,0
5187128092,3,0,0
4398540939,3,0,0
5767053911,3,0,0
316584647,3,0,0
5192034935,3,0,0
5952751183,3,0,0
3396354108,3,0,0
4335920561,3,0,0
6324440283,3,0,0
4434405175,3,0,0
5049534052,3,0,0
4018224955,3,0,0
359641217,3,0,0
249461560,3,0,0
5148917928,3,0,0
7107416585,3,0,0
3531654775,3,0,0
4891146017,3,0,0
3589367697,3,0,0
2245773384,3,0,0
6318193171,3,0,0
5814045003,3,0,0
4970187867,3,0,0
6400833819,3,0,0
1382484346,3,0,0
3324629190,3,0,0
7316042288,3,0,0
7258390068,3,0,0
7084850585,3,0,0
6329402238,3,0,0
6492067657,3,0,0
6018799197,3,0,0
12743302,3,0,0
2289934585,3,0,0
4588695331,3,0,0
2771105280,3,0,0
4322534994,3,0,0
5520099328,3,0,0
5229545708,3,0,0
5686378865,3,0,0
5403788539,3,0,0
5797067018,3,0,0
3869837112,3,0,0
5830218561,3,0,0
4318926041,3,0,0
3839506846,3,0,0
6351773645,3,0,0
1956064930,3,0,0
6903962631,3,0,0
3187806490,3,0,0
2365690732,3,0,0
3034419339,3,0,0
43948255,3,0,0
4588823549,3,0,0
4236935339,3,0,0
3371220648,3,0,0
2569855120,3,0,0
5133710948,3,0,0
2374852127,3,0,0
175478637,3,0,0
6334644701,3,0,0
6784664746,3,0,0
3527770749,3,0,0
3024535138,3,0,0
5153963617,3,0,0
1307964036,3,0,0
6446193869,3,0,0
5749329723,3,0,0
5828067946,3,0,0
3038611631,3,0,0
5471794237,3,0,0
3717435657,3,0,0
502095552,3,0,0
3112540023,3,0,0
4190721208,3,0,0
7230747182,3,0,0
6069658303,3,0,0
6993494807,3,0,0
4064064592,3,0,0
5672342338,3,0,0
4744947413,3,0,0
3674281773,3,0,0
7032556997,3,0,0
39140496,3,0,0
6821232529,3,0,0
538891549,3,0,0
6186255953,3,0,0
2975960887,3,0,0
3212588269,3,0,0
3758691949,3,0,0
2557227579,3,0,0
68331217,3,0,0
14604064,3,0,0
5287293115,3,0,0
4550116185,3,0,0
3348797354,3,0,0
3686659279,3,0,0
2297370429,3,0,0
7233092812,3,0,0
2971793180,3,0,0
4322657906,3,0,0
6226538974,3,0,0
3655590995,3,0,0
3763270366,3,0,0
371149194,3,0,0
4954890653,3,0,0
5596959807,3,0,0
3486798195,3,0,0
6711046873,3,0,0
3583975970,3,0,0
4655348209,3,0,0
2723476072,3,0,0
4803101723,3,0,0
4438634430,3,0,0
5976918644,3,0,0
3539189906,3,0,0
7126889259,3,0,0
6037028002,3,0,0
4503812748,3,0,0
4251081650,3,0,0
4306775213,3,0,0
2215767367,3,0,0
533260540,3,0,0
4632696563,3,0,0
5643915019,3,0,0
477355865,3,0,0
5177675240,3,0,0
6010519502,3,0,0
5047209112,3,0,0
244689440,3,0,0
5836438946,3,0,0
6400960207,3,0,0
6185913365,3,0,0
3958703761,3,0,0
3622831648,3,0,0
3005890446,3,0,0
2471172521,3,0,0
2540631453,3,0,0
3761333708,3,0,0
2078592993,3,0,0
6840904130,3,0,0
4502428452,3,0,0
1362865100,3,0,0
2088641505,3,0,0
6312881405,3,0,0
326623855,3,0,0
5917170155,3,0,0
2483542366,3,0,0
4949516934,3,0,0
3458360881,3,0,0
384833800,3,0,0
5724334397,3,0,0
4398206120,3,0,0
6254824884,3,0,0
5003528267,3,0,0
4774303605,3,0,0
2782426200,3,0,0
1533513681,3,0,0
3776066184,3,0,0
3380255237,3,0,0
4729143713,3,0,0
4733376360,3,0,0
6308109177,3,0,0
6489290525,3,0,0
6797773797,3,0,0
5177142038,3,0,0
3925665278,3,0,0
5059854801,3,0,0
513942568,3,0,0
6260638531,3,0,0
4466908580,3,0,0
285324480,3,0,0
3934751622,3,0,0
3374022665,3,0,0
4004344217,3,0,0
6614723499,3,0,0
382946343,3,0,0
7250818192,3,0,0
5690831148,3,0,0
5538790181,3,0,0
5162608566,3,0,0
4702564805,3,0,0
257591664,3,0,0
5497191888,3,0,0
542529281,3,0,0
7133372201,3,0,0
5375143017,3,0,0
1467376848,3,0,0
6096460856,3,0,0
6791755906,3,0,0
2935923697,3,0,0
227165053,3,0,0
448313441,3,0,0
5047272742,3,0,0
5369974609,3,0,0
3107343403,3,0,0
5670824907,3,0,0
4416390158,3,0,0
2958087962,3,0,0
195492844,3,0,0
5975363100,3,0,0
4177075730,3,0,0
974777281,3,0,0
513007930,3,0,0
942682630,3,0,0
5185452825,3,0,0
5352820972,3,0,0
5458628515,3,0,0
1465620825,3,0,0
6833859342,3,0,0
3347157324,3,0,0
6538641529,3,0,0
490383002,3,0,0
5755053164,3,0,0
6278268470,3,0,0
5911453191,3,0,0
3658076512,3,0,0
403863713,3,0,0
2908906190,3,0,0
3015973409,3,0,0
4681043658,3,0,0
429310591,3,0,0
4592524578,3,0,0
4100944978,3,0,0
4988041684,3,0,0
4741477203,3,0,0
4446800317,3,0,0
5384920590,3,0,0
4908531123,3,0,0
4554126236,3,0,0
13904022,3,0,0
7302530340,3,0,0
4127166183,3,0,0
3908399371,3,0,0
6917369349,3,0,0
6280879953,3,0,0
5993760155,3,0,0
252269061,3,0,0
6019658733,3,0,0
5382626631,3,0,0
5595880705,3,0,0
3906757426,3,0,0
6835919707,3,0,0
4294098742,3,0,0
6361242071,3,0,0
4602774562,3,0,0
7341723076,3,0,0
6807936139,3,0,0
5534824962,3,0,0
2281946546,3,0,0
5954067778,3,0,0
6175292986,3,0,0
5797796796,3,0,0
3865000063,3,0,0
373348686,3,0,0
851218256,3,0,0
3096719134,3,0,0
4340987907,3,0,0
5212029933,3,0,0
4961641701,3,0,0
1300762484,3,0,0
5641853728,3,0,0
3035395520,3,0,0
6806447628,3,0,0
6012598343,3,0,0
5992370001,3,0,0
7124879435,3,0,0
541026700,3,0,0
5443712504,3,0,0
155366568,3,0,0
4760344485,3,0,0
5575420625,3,0,0
4969787828,3,0,0
3869895732,3,0,0
4557408822,3,0,0
5707382906,3,0,0
4594979441,3,0,0
2170341814,3,0,0
5379431988,3,0,0
6759608725,3,0,0
6948411799,3,0,0
4616852586,3,0,0
416633635,3,0,0
3842920568,3,0,0
6943562857,3,0,0
4358068786,3,0,0
2982686649,3,0,0
2826427820,3,0,0
6054762407,3,0,0
410293050,3,0,0
135112654,3,0,0
5610188821,3,0,0
5385191092,3,0,0
6239441279,3,0,0
6700352217,3,0,0
5126858034,3,0,0
5935184157,3,0,0
6627663695,3,0,0
5654369073,3,0,0
5454973364,3,0,0
4580420307,3,0,0
5949250996,3,0,0
6825982370,3,0,0
6806996482,3,0,0
4804943273,3,0,0
5893316533,3,0,0
6020229856,3,0,0
430152715,3,0,0
5646209429,3,0,0
5333775781,3,0,0
2993917399,3,0,0
4133274361,3,0,0
2255720931,3,0,0
5856764866,3,0,0
6852429804,3,0,0
286519777,3,0,0
5641696918,3,0,0
5216718575,3,0,0
5169613138,3,0,0
3278931653,3,0,0
5561462912,3,0,0
2529281763,3,0,0
7255179678,3,0,0
490566131,3,0,0
522147547,3,0,0
2446895943,3,0,0
5893310323,3,0,0
4063929024,3,0,0
4869801627,3,0,0
5357744356,3,0,0
4771155668,3,0,0
3153674160,3,0,0
3538318907,3,0,0
5164934758,3,0,0
6078874519,3,0,0
299791210,3,0,0
6260501512,3,0,0
4349029918,3,0,0
5430985634,3,0,0
4186135138,3,0,0
4555652521,3,0,0
125068671,3,0,0
2163264811,3,0,0
5013020633,3,0,0
2820195844,3,0,0
3724300757,3,0,0
4894714048,3,0,0
6085354711,3,0,0
4075904440,3,0,0
5178640628,3,0,0
1243635513,3,0,0
2801249610,3,0,0
2461241676,3,0,0
2108308489,3,0,0
2797591375,3,0,0
495458268,3,0,0
3269827204,3,0,0
232259624,3,0,0
5937223795,3,0,0
6028262904,3,0,0
6404306645,3,0,0
6275162582,3,0,0
328608713,3,0,0
4411407964,3,0,0
2906852982,3,0,0
5621763757,3,0,0
217760110,3,0,0
155354754,3,0,0
4547440624,3,0,0
305381792,3,0,0
3568807295,3,0,0
4703156897,3,0,0
5006623300,3,0,0
4748758575,3,0,0
2206296166,3,0,0
2918734402,3,0,0
4960244575,3,0,0
3861591260,3,0,0
5544254538,3,0,0
623443197,3,0,0
5690466704,3,0,0
212587985,3,0,0
6549008463,3,0,0
5357429256,3,0,0
3848275708,3,0,0
119893630,3,0,0
3064915943,3,0,0
750447928,3,0,0
3774207687,3,0,0
7108854061,3,0,0
2704890366,3,0,0
2160234735,3,0,0
3130573877,3,0,0
6156073013,3,0,0
6560652353,3,0,0
7358444104,3,0,0
332483900,3,0,0
6258217697,3,0,0
155294412,3,0,0
4000443773,3,0,0
91184721,3,0,0
5163823141,3,0,0
4256835755,3,0,0
4826118145,3,0,0
2522188320,3,0,0
6029389266,3,0,0
237648177,3,0,0
6320920395,3,0,0
6205444719,3,0,0
165581495,3,0,0
3951554900,3,0,0
7231009214,3,0,0
6527037207,3,0,0
2959108285,3,0,0
3570814039,3,0,0
5560422133,3,0,0
5829578105,3,0,0
4564068585,3,0,0
5065060703,3,0,0
5660197699,3,0,0
484848579,3,0,0
3028823316,3,0,0
2491972,3,0,0
5954903271,3,0,0
6288815530,3,0,0
5613095063,3,0,0
5391558446,3,0,0
4917454981,3,0,0
6807457462,3,0,0
2284323154,3,0,0
6879600903,3,0,0
5549319592,3,0,0
6907105986,3,0,0
3654198311,3,0,0
5321638706,3,0,0
320484358,3,0,0
3368402493,3,0,0
2922350404,3,0,0
5822236880,3,0,0
3205862639,3,0,0
6933723141,3,0,0
5086347888,3,0,0
2482063327,3,0,0
5351037796,3,0,0
2588008238,3,0,0
293719931,3,0,0
44450863,3,0,0
526807905,3,0,0
3137428277,3,0,0
4045937632,3,0,0
3363381407,3,0,0
6131970355,3,0,0
2156384298,3,0,0
1094269814,3,0,0
5993340157,3,0,0
2213575586,3,0,0
5839377136,3,0,0
6599705247,3,0,0
6124357115,3,0,0
5390644425,3,0,0
3695512128,3,0,0
5352127030,3,0,0
5587751894,3,0,0
6217143143,3,0,0
6260889966,3,0,0
2887224717,3,0,0
6083393767,3,0,0
4058394609,3,0,0
2232719930,3,0,0
3885306778,3,0,0
5200677328,3,0,0
2749232330,3,0,0
4424530763,3,0,0
3485879324,3,0,0
302062261,3,0,0
3382167838,3,0,0
37502591,3,0,0
4909545001,3,0,0
3738496974,3,0,0
3885770866,3,0,0
2219253776,3,0,0
3116364421,3,0,0
2532500645,3,0,0
2653529980,3,0,0
3742725965,3,0,0
4782459985,3,0,0
5902468866,3,0,0
2382423362,3,0,0
42084212,3,0,0
6468936095,3,0,0
2959039556,3,0,0
4497185463,3,0,0
6104271089,3,0,0
4331860227,3,0,0
4819898487,3,0,0
558204295,3,0,0
4437190096,3,0,0
6036808930,3,0,0
5342633703,3,0,0
5014171815,3,0,0
2894533355,3,0,0
4650048174,3,0,0
4297071265,3,0,0
4065165819,3,0,0
3583868802,3,0,0
2443209169,3,0,0
6459906637,3,0,0
309876526,3,0,0
4798403109,3,0,0
5650392012,3,0,0
428510637,3,0,0
2796304725,3,0,0
6870900353,3,0,0
3349789746,3,0,0
2234904926,3,0,0
4900708110,3,0,0
6946283055,3,0,0
4874716708,3,0,0
2935255902,3,0,0
3302514533,3,0,0
2539807309,3,0,0
4788233504,3,0,0
4949610543,3,0,0
2619536471,3,0,0
7267010754,3,0,0
7065878719,3,0,0
2634112286,3,0,0
5934514385,3,0,0
6156020261,3,0,0
1028781825,3,0,0
2393979242,3,0,0
3741918208,3,0,0
383562512,3,0,0
2295997692,3,0,0
7033266389,3,0,0
5432029591,3,0,0
2993691345,3,0,0
4219764075,3,0,0
5717427274,3,0,0
7069018273,3,0,0
5624554067,3,0,0
6387396309,3,0,0
3876058455,3,0,0
2578426352,3,0,0
6198009324,3,0,0
3131551747,3,0,0
4328078576,3,0,0
6176981506,3,0,0
6966501589,3,0,0
6835672513,3,0,0
3859457225,3,0,0
523637715,3,0,0
5199124044,3,0,0
6739147407,3,0,0
4502489876,3,0,0
5010274590,3,0,0
5346774385,3,0,0
6955689395,3,0,0
1835097479,3,0,0
6775562129,3,0,0
3958149178,3,0,0
5238310342,3,0,0
5116671055,3,0,0
5893302749,3,0,0
5856974710,3,0,0
6899814081,3,0,0
4834834247,3,0,0
6361387131,3,0,0
5879393897,3,0,0
2623009890,3,0,0
6181638560,3,0,0
3259658443,3,0,0
5672091460,3,0,0
4029538237,3,0,0
5374851929,3,0,0
7344079334,3,0,0
4363514499,3,0,0
5799850673,3,0,0
69887218,3,0,0
2451118905,3,0,0
1814634015,3,0,0
5911157098,3,0,0
3581835584,3,0,0
3257807187,3,0,0
5216985119,3,0,0
7975039,3,0,0
538825823,3,0,0
2849371838,3,0,0
167453608,3,0,0
37572088,3,0,0
5397059850,3,0,0
40481922,3,0,0
6789676170,3,0,0
4836532799,3,0,0
3027959869,3,0,0
1515247981,3,0,0
3049568612,3,0,0
6313876491,3,0,0
7340582910,3,0,0
3715598568,3,0,0
3248895779,3,0,0
6108509465,3,0,0
5688537071,3,0,0
6283972980,3,0,0
5869920771,3,0,0
242396128,3,0,0
4385204901,3,0,0
5716945801,3,0,0
6066713851,3,0,0
4423545094,3,0,0
6169543377,3,0,0
5847735283,3,0,0
5325982938,3,0,0
1334314372,3,0,0
7188150028,3,0,0
251452452,3,0,0
5380516799,3,0,0
575573709,3,0,0
4857851905,3,0,0
4246974611,3,0,0
6223437896,3,0,0
324850739,3,0,0
1698890293,3,0,0
2787328199,3,0,0
313856321,3,0,0
343097159,3,0,0
3864363550,3,0,0
5858072081,3,0,0
316664112,3,0,0
5937344810,3,0,0
2542905094,3,0,0
6239003770,3,0,0
5000487199,3,0,0
4928766104,3,0,0
4967763498,3,0,0
4859784879,3,0,0
4528620145,3,0,0
4471052982,3,0,0
3784791268,3,0,0
2548538521,3,0,0
37957029,3,0,0
6036631921,3,0,0
3337510351,3,0,0
1291208980,3,0,0
2174938993,3,0,0
5461631398,3,0,0
5778753729,3,0,0
6745009699,3,0,0
2048727078,3,0,0
4967968602,3,0,0
3296853176,3,0,0
6352141477,3,0,0
1365430953,3,0,0
325696203,3,0,0
4387921465,3,0,0
5958584097,3,0,0
517894673,3,0,0
6844951262,3,0,0
5018099372,3,0,0
3658004096,3,0,0
6726991149,3,0,0
1809339778,3,0,0
6100383764,3,0,0
3069484700,3,0,0
4121834731,3,0,0
2060395900,3,0,0
5137614707,3,0,0
3147973586,3,0,0
2400737126,3,0,0
3776234414,3,0,0
4122608618,3,0,0
382887604,3,0,0
57600051,3,0,0
2483548798,3,0,0
1332471647,3,0,0
3302510773,3,0,0
6252822174,3,0,0
6798040284,3,0,0
112180592,3,0,0
3031167885,3,0,0
6467356481,3,0,0
4513559865,3,0,0
4592839610,3,0,0
7070145149,3,0,0
6235202850,3,0,0
5316278195,3,0,0
5245038137,3,0,0
1609003361,3,0,0
4140987719,3,0,0
5010402038,3,0,0
6230645211,3,0,0
5970140560,3,0,0
5377557936,3,0,0
5754571909,3,0,0
6194259302,3,0,0
3539852938,3,0,0
7109161247,3,0,0
575874938,3,0,0
5015874174,3,0,0
485247937,3,0,0
4296939097,3,0,0
243248723,3,0,0
269248611,3,0,0
3489668587,3,0,0
5085218132,3,0,0
5158110130,3,0,0
5091455942,3,0,0
5071919829,3,0,0
5232201392,3,0,0
5640386318,3,0,0
441344633,3,0,0
6564503915,3,0,0
6113142072,3,0,0
6977096842,3,0,0
3176178169,3,0,0
5179182149,3,0,0
6802094603,3,0,0
5415939455,3,0,0
5935192673,3,0,0
6173634715,3,0,0
4948152377,3,0,0
4790160488,3,0,0
6033725525,3,0,0
5855579598,3,0,0
5264150343,3,0,0
2589252320,3,0,0
3596438166,3,0,0
4111188636,3,0,0
4893401011,3,0,0
6714125231,3,0,0
4912372792,3,0,0
4238552294,3,0,0
3497597174,3,0,0
3622604177,3,0,0
4275077676,3,0,0
4857309894,3,0,0
3746038326,3,0,0
3619883504,3,0,0
4375275605,3,0,0
436090535,3,0,0
5938409240,3,0,0
2361228545,3,0,0
62106966,3,0,0
431672614,3,0,0
4966751952,3,0,0
5840498729,3,0,0
6156937986,3,0,0
344363462,3,0,0
